date,East Midlands,East of England,England,London,North East,North West,Northern Ireland,Scotland,South East,South West,Wales,West Midlands,Yorkshire and The Humber
2021-05-01,203546.0,299192.0,251203.0,522672.0,133791.0,172994.0,146044.0,161935.0,340283.0,262927.0,174016.0,197138.0,171213.0
2021-06-01,215392.0,312775.0,266129.0,538199.0,145095.0,187330.0,146044.0,165261.0,354769.0,281947.0,184345.0,200619.0,184117.0
2021-07-01,202813.0,299492.0,250545.0,529788.0,134393.0,171845.0,150563.0,168799.0,339769.0,258746.0,176129.0,201938.0,169009.0
2021-08-01,209343.0,309904.0,259193.0,545831.0,137004.0,178467.0,150563.0,170669.0,350795.0,272401.0,180281.0,203377.0,174892.0
2021-09-01,217444.0,316815.0,268041.0,541876.0,146908.0,187266.0,150563.0,170829.0,361613.0,283935.0,185561.0,202377.0,183852.0
2021-10-01,212790.0,312253.0,259748.0,539606.0,136801.0,177157.0,150539.0,170955.0,354140.0,276090.0,186951.0,202478.0,173741.0
2021-11-01,216112.0,319183.0,265662.0,547647.0,138405.0,182712.0,150539.0,172873.0,360386.0,284105.0,186520.0,203538.0,179074.0
2021-12-01,218318.0,319855.0,267793.0,547837.0,140230.0,185573.0,150539.0,169213.0,362713.0,285237.0,189741.0,203516.0,180680.0
2022-01-01,219956.0,322537.0,270231.0,550635.0,140576.0,186704.0,155086.0,173589.0,368184.0,291018.0,191552.0,206378.0,182226.0
2022-02-01,221012.0,326141.0,271265.0,551066.0,140762.0,187066.0,155086.0,170905.0,367655.0,291034.0,189656.0,209279.0,183698.0
2022-03-01,222760.0,325283.0,272225.0,550480.0,143435.0,187958.0,155086.0,171510.0,369755.0,291647.0,191471.0,212020.0,183085.0
2022-04-01,224769.0,328825.0,274812.0,554765.0,144411.0,191021.0,160214.0,175109.0,370658.0,296983.0,195875.0,213974.0,184986.0
2022-05-01,226878.0,332450.0,278084.0,554380.0,145424.0,192942.0,160214.0,177326.0,376100.0,301875.0,196682.0,215007.0,189205.0
2022-06-01,231038.0,335070.0,281116.0,572418.0,147826.0,194417.0,160214.0,181120.0,380603.0,299771.0,200277.0,216278.0,190937.0
2022-07-01,233487.0,340723.0,286526.0,575261.0,151552.0,199323.0,166363.0,182979.0,387054.0,309032.0,203313.0,219733.0,194228.0
2022-08-01,237151.0,344145.0,289294.0,581320.0,151747.0,200868.0,166363.0,183378.0,390701.0,314238.0,204218.0,222773.0,195533.0
2022-09-01,236940.0,344762.0,290185.0,579330.0,152937.0,202921.0,166363.0,181639.0,391553.0,314370.0,207696.0,225571.0,196752.0
2022-10-01,237264.0,344144.0,289993.0,573946.0,153663.0,202008.0,165729.0,182341.0,391862.0,313800.0,208209.0,227492.0,197361.0
2022-11-01,237753.0,345454.0,290003.0,575480.0,153022.0,202872.0,165729.0,180523.0,389960.0,313892.0,205941.0,228025.0,198212.0
2022-12-01,237956.0,342442.0,288198.0,572384.0,152252.0,200795.0,165729.0,175560.0,388158.0,308957.0,206563.0,228359.0,197647.0
2023-01-01,235315.0,340655.0,285817.0,570869.0,150814.0,197527.0,162479.0,175092.0,387727.0,309102.0,201853.0,226214.0,191628.0
2023-02-01,232456.0,340888.0,283907.0,563875.0,147783.0,196497.0,162479.0,171282.0,383401.0,306826.0,200870.0,226369.0,191681.0
2023-03-01,229868.0,335589.0,279592.0,555361.0,144993.0,194453.0,162479.0,173352.0,380362.0,303206.0,199167.0,222980.0,187293.0
2023-04-01,230965.0,331572.0,280054.0,557147.0,147442.0,194385.0,164587.0,175512.0,379543.0,302791.0,195717.0,220914.0,190374.0
2023-05-01,229615.0,330394.0,279846.0,554900.0,146913.0,196419.0,164587.0,179854.0,377989.0,302199.0,199616.0,219253.0,189275.0
2023-06-01,232790.0,332033.0,281585.0,556107.0,149448.0,197880.0,164587.0,177705.0,377848.0,300808.0,200183.0,219966.0,193446.0
2023-07-01,233810.0,336474.0,284246.0,559703.0,150021.0,199014.0,169726.0,181013.0,381968.0,306036.0,202620.0,222839.0,195102.0
2023-08-01,235914.0,335770.0,285690.0,560630.0,154429.0,200408.0,169726.0,182593.0,381601.0,307132.0,203852.0,223424.0,197800.0
2023-09-01,233437.0,334941.0,284428.0,565702.0,151607.0,200657.0,169726.0,180364.0,379338.0,304837.0,204460.0,225448.0,194270.0
2023-10-01,232325.0,331860.0,283147.0,555122.0,150966.0,200939.0,168157.0,180051.0,377965.0,305147.0,202477.0,224398.0,195381.0
2023-11-01,233029.0,329462.0,281026.0,547757.0,150866.0,199536.0,168157.0,179184.0,375344.0,299952.0,201778.0,224071.0,193998.0
2023-12-01,229757.0,326075.0,278664.0,549112.0,151215.0,200245.0,168157.0,176538.0,367572.0,294676.0,202077.0,222941.0,192662.0
2024-01-01,227053.0,328802.0,278060.0,551097.0,147973.0,196802.0,169060.0,179248.0,369326.0,299150.0,197808.0,221597.0,191618.0
2024-02-01,227623.0,324976.0,276935.0,546247.0,148690.0,196304.0,169060.0,175883.0,367789.0,296587.0,199272.0,220143.0,191087.0
2024-03-01,227703.0,322950.0,276971.0,547437.0,147221.0,198378.0,169060.0,177778.0,366875.0,295240.0,200795.0,218807.0,192827.0
2024-04-01,227940.0,325736.0,277945.0,548467.0,146629.0,198529.0,175418.0,180647.0,369214.0,297850.0,199545.0,218978.0,191916.0
2024-05-01,230613.0,326196.0,280824.0,553592.0,149642.0,202747.0,175418.0,180418.0,372808.0,298492.0,199330.0,220260.0,193994.0
2024-06-01,228644.0,325791.0,281634.0,557528.0,151789.0,202008.0,175418.0,181273.0,373225.0,297196.0,204257.0,222673.0,197847.0
2024-07-01,233549.0,331198.0,284284.0,559004.0,151852.0,203577.0,180467.0,185965.0,377204.0,301659.0,204941.0,225044.0,197971.0
2024-08-01,234747.0,332898.0,287913.0,568470.0,154031.0,207574.0,180467.0,186341.0,382444.0,303882.0,207924.0,227066.0,202562.0
2024-09-01,235431.0,335031.0,288438.0,567783.0,156660.0,208531.0,180467.0,184732.0,381273.0,305369.0,204945.0,228901.0,199812.0
2024-10-01,237846.0,335808.0,289306.0,560904.0,156601.0,208957.0,183153.0,186251.0,382050.0,310485.0,208596.0,230075.0,201865.0
2024-11-01,236781.0,334030.0,288572.0,563164.0,157650.0,210251.0,183153.0,185249.0,378722.0,302481.0,208797.0,231158.0,203171.0
2024-12-01,239056.0,334840.0,288985.0,560111.0,158990.0,209349.0,183153.0,183004.0,381880.0,302947.0,206077.0,231302.0,202705.0
2025-01-01,237768.0,334723.0,288842.0,564734.0,158043.0,208895.0,185037.0,186199.0,383497.0,303156.0,206263.0,231072.0,201658.0
2025-02-01,242475.0,340206.0,292705.0,559935.0,161328.0,212255.0,185037.0,185215.0,385654.0,307734.0,207455.0,230882.0,206561.0
2025-03-01,245830.0,345504.0,297266.0,554279.0,169291.0,218972.0,185037.0,187228.0,388192.0,311749.0,209545.0,232617.0,212483.0
2025-04-01,237604.0,333033.0,286594.0,573446.0,155766.0,205444.0,185037.0,191908.0,379080.0,299863.0,208623.0,231200.0,198997.0
2025-05-01,242052.0,339747.0,290395.0,565637.0,159142.0,209498.0,185037.0,191927.0,380650.0,304237.0,209580.0,231040.0,203836.0
